s_num,s_c,s_l,e_l,s_pos,rmse
5,"[394.7384269980215, 346.91657294104414, 153.40272783053277, 307.36814298802926, 433.011226970944, nan]","[0.36811098232460343, 0.27610750928732203, 0.2159892195520278, 0.19867789594346236, 0.26243321679801823, nan]",1.274495021862635,"[-0.21, -0.1, 0.28, 0.37, 0.36, nan]",1.210485058995423
6,"[452.006205801465, 164.5255155592372, 246.69125254129776, 193.41140676056125, 175.67007168813575, 492.90259746346015]","[0.2630190390453915, 0.21874859584151785, 0.3595589468771768, 0.34050451431197315, 0.29409057300613506, 0.24622979064793157]",2.266849208707624,"[0.35000000000000003, 0.39, 0.12, -0.13, -0.2, 0.4]",1.629737763109932
3,"[311.8585819550119, 392.88370119700943, 494.7884953937854, nan, nan, nan]","[0.3838854700221092, 0.3598134191015867, 0.34264018799661833, nan, nan, nan]",0.1394226626553985,"[0.4, 0.02, 0.38, nan, nan, nan]",1.759022161056896
5,"[221.67608976650476, 382.3156497928263, 214.76850910050368, 391.09360493052105, 167.05279146421995, nan]","[0.16431021514321362, 0.23173600883086712, 0.22295970907449425, 0.2682033055801166, 0.3483663216432197, nan]",0.5603469775115466,"[0.39, 0.26, 0.25, -0.05, 0.03, nan]",0.935260305340696
4,"[364.64759849657776, 169.14275390823107, 475.2453703603798, 319.468939190523, nan, nan]","[0.25244354900236693, 0.19977155784657358, 0.26937376059461593, 0.2135594194172616, nan, nan]",1.041007200343982,"[-0.11, 0.4, 0.39, 0.16, nan, nan]",1.2206104223985086
6,"[364.14811053332403, 358.9909487700561, 389.5915933982343, 211.1021126671984, 197.9954285445511, 482.1478887729662]","[0.2647572508040701, 0.36355648362670767, 0.2772179377456122, 0.19891006267199698, 0.17921253000323567, 0.22686093882644823]",2.402897368563842,"[0.4, 0.07, -0.15, 0.29, 0.4, 0.28]",1.6179991592321588
5,"[221.2003812519711, 484.86107103376554, 268.4878064278578, 286.29663986802865, 429.5386841523187, nan]","[0.2611254402171972, 0.32954838830751976, 0.30041014481456463, 0.28436554468277037, 0.3573559149766746, nan]",0.0229077447046588,"[0.11, 0.06, 0.39, 0.38, -0.14, nan]",1.0989826139397725
6,"[161.4409668121881, 301.5567314757534, 258.0765713007122, 498.25944166729766, 408.77370719613197, 348.85672046070397]","[0.17234193418225116, 0.36929114769525395, 0.3210001568510794, 0.16779548951805595, 0.3079539472803452, 0.15682443027490214]",0.7316000260094035,"[0.08, 0.01, -0.15, 0.35000000000000003, -0.25, 0.11]",0.6660404984069319
5,"[399.44900404861966, 311.2282341803601, 212.54369480792468, 284.5113401825044, 479.5399259231874, nan]","[0.24427729127038933, 0.3424927026855087, 0.24408006852997402, 0.3539647205529959, 0.3855426259153314, nan]",0.7244917268852502,"[0.4, 0.08, 0.4, 0.08, 0.12, nan]",1.2461695909778208
5,"[354.2969538216779, 395.30213108266094, 424.16541241309255, 480.09453968348436, 417.9535173489583, nan]","[0.21189434375246582, 0.27020757031642784, 0.18586727458417504, 0.27816202572854276, 0.39696144859446225, nan]",2.5828267654411974,"[0.33, 0.39, 0.36, -0.18, -0.06, nan]",1.5409304887701785
5,"[159.48913107732957, 193.96457893550433, 164.01382285985875, 267.5680064717453, 185.34996181736196, nan]","[0.18000888335143908, 0.24842105708783394, 0.2630635558864662, 0.26104647800886677, 0.20078689508806968, nan]",1.366508520843348,"[0.38, 0.4, -0.11, 0.4, 0.33, nan]",1.085018520559305
6,"[164.13766223454263, 280.14975077559245, 422.1639494890293, 444.13187028442235, 392.2562045817125, 489.2993276256088]","[0.2789676651424362, 0.2969776626007583, 0.26094169775189535, 0.3983135264395701, 0.3746458788851221, 0.3130982158642711]",1.5426701367958806,"[0.31, 0.01, 0.38, -0.37, -0.32, 0.39]",1.8164845449469669
3,"[439.6443221703002, 485.6434201163244, 263.76905558216606, nan, nan, nan]","[0.2807371434043545, 0.2854800758871564, 0.25618689474391987, nan, nan, nan]",1.732339696628027,"[0.36, 0.4, 0.26, nan, nan, nan]",1.903381731495745
3,"[273.3146044064614, 391.0955644716157, 263.9917985742208, nan, nan, nan]","[0.3213018147706018, 0.1658901586760998, 0.21953637502296178, nan, nan, nan]",0.5660968272819866,"[-0.26, 0.36, 0.28, nan, nan, nan]",0.7311109489409063
6,"[452.20581467769307, 319.36218699698884, 247.8310105526008, 419.6690555988929, 447.4206048929859, 490.6461766258334]","[0.17692393662154354, 0.17380072660439433, 0.2985344072743743, 0.3730175121849579, 0.30121116729962216, 0.22299612483651007]",1.2029865018225971,"[0.35000000000000003, 0.22, -0.03, 0.12, -0.1, 0.14]",1.1014909509436914
4,"[443.35172659527274, 308.7301412304696, 425.4359682828999, 436.8922509103394, nan, nan]","[0.35792947745601156, 0.3405735347240084, 0.18066151345670123, 0.16626766223890738, nan, nan]",2.6963688406315587,"[-0.03, 0.25, 0.4, 0.39, nan, nan]",1.4371188978680025
6,"[418.2090081697462, 447.6171957710589, 337.64756759986665, 403.5590693186941, 310.9516765513678, 348.2391050932803]","[0.3243284511454796, 0.35800191203428666, 0.1984641615530126, 0.2119887431324303, 0.21351003384153505, 0.27390987080752616]",1.9462776215385469,"[-0.25, -0.26, 0.4, 0.39, 0.19, -0.13]",1.2220939407189482
5,"[303.29723411108296, 380.09921839364154, 267.3684042837361, 455.28565605265226, 353.06670712975114, nan]","[0.33060396466871944, 0.22519866953977283, 0.21630200117961323, 0.19920899110093468, 0.32480225842704064, nan]",2.951916917931409,"[-0.13, 0.19, 0.39, 0.39, 0.39, nan]",1.9395566151129444
5,"[373.5568332795286, 376.68530916973236, 160.83247519886532, 211.65156026171542, 344.1810128677158, nan]","[0.2825689659298655, 0.22110541348883017, 0.1661868342335744, 0.3249840023747613, 0.2494210192389996, nan]",0.9947109467850844,"[-0.17, 0.4, 0.11, -0.1, 0.33, nan]",1.0597240585747814
6,"[172.2617729218739, 234.83221052163134, 267.08778269068665, 414.20756266650494, 365.79787765835977, 427.994643208322]","[0.25872485700728853, 0.3804178921798799, 0.1628623759121657, 0.19619168862258818, 0.3334286577007018, 0.2629583890211489]",1.5133369948863762,"[0.13, -0.05, 0.4, 0.39, -0.29, -0.08]",0.8724380415700368
5,"[155.50018377098317, 474.64131165961646, 205.2586096793615, 267.89788790151687, 477.3147153687142, nan]","[0.3795774459578687, 0.2118618273745593, 0.2920009631517041, 0.3947155593267838, 0.3441251553839184, nan]",1.6388355530008605,"[0.03, 0.36, 0.33, -0.19, 0.37, nan]",1.9039813399012964
2,"[349.5502191751883, 352.28023113010335, nan, nan, nan, nan]","[0.30743106617608396, 0.1568266611012253, nan, nan, nan, nan]",0.2188752668956439,"[0.19, 0.4, nan, nan, nan, nan]",0.8042689156334671
6,"[471.3907737351996, 254.3256899537816, 433.34141299457076, 391.62977113013403, 187.14058089093862, 328.72750325637304]","[0.3673291963777084, 0.3193263212069177, 0.20620162636874992, 0.15445121393271374, 0.19359534322650526, 0.18469730235552603]",3.9225717640425417,"[-0.31, -0.27, 0.36, 0.4, 0.38, 0.31]",1.4416822262308593
4,"[404.6858460960376, 493.77908654276456, 382.9158833031543, 480.0289472900702, nan, nan]","[0.2654074119122242, 0.2556851673704976, 0.15760001075792746, 0.3113600727586813, nan, nan]",0.6005394351368143,"[-0.08, 0.39, 0.15, -0.11, nan, nan]",0.9696373966114676
6,"[325.0712661193686, 491.3304812245926, 198.7370196511102, 297.75555857836173, 302.92979451124245, 428.8873666571707]","[0.23856522948781747, 0.17144966008573284, 0.3991387140504338, 0.16618989160621303, 0.3662594700698423, 0.2137334513970485]",2.0975554552614906,"[0.03, 0.34, -0.01, 0.02, -0.06, 0.39]",1.0715291538888834
5,"[319.8165723309707, 415.5079181057506, 401.7866150337462, 401.24415370357497, 226.18497663456102, nan]","[0.24446607671719117, 0.31548119750922043, 0.20436652275294434, 0.24972524900806742, 0.17782750210505827, nan]",3.447133320875688,"[0.4, -0.12, 0.4, 0.35000000000000003, 0.31, nan]",1.763637821834286
6,"[396.4065635614629, 302.3913257052157, 348.491792934954, 199.6249866033323, 440.25405276022946, 471.5189918993771]","[0.24305066279765847, 0.2792958873429714, 0.15591595682806297, 0.18731583849550748, 0.2512638329938842, 0.24371971950405408]",3.762064293252804,"[0.32, -0.07, 0.39, 0.32, 0.0, 0.4]",1.7701948325729295
2,"[350.6077433276273, 390.42674790699857, nan, nan, nan, nan]","[0.27820394035567353, 0.15148155720846776, nan, nan, nan, nan]",1.2133850643655042,"[0.37, 0.38, nan, nan, nan, nan]",0.9251779667160556
5,"[470.74916413019537, 286.13146390983513, 364.92117185264647, 475.26166996532214, 264.9020721414018, nan]","[0.15333782026734605, 0.17424824545908754, 0.17595044165275134, 0.20599638655018737, 0.37192061919559805, nan]",4.30194086521645,"[0.4, 0.27, 0.35000000000000003, 0.27, -0.2, nan]",1.600585298100425
6,"[384.56970033150606, 244.7757335856686, 256.41556173691083, 396.23295540642096, 431.82927638019083, 165.14288365470006]","[0.2533116651731505, 0.33174311674223, 0.32366249045331896, 0.23010063314384446, 0.2974584033886286, 0.2891544844613434]",1.0625753147260564,"[0.38, -0.26, 0.04, 0.36, 0.05, 0.12]",1.2434398583598487
4,"[195.08538547831287, 424.2788597429811, 438.8235365840613, 354.7612728803202, nan, nan]","[0.25719091904851854, 0.16729276768384108, 0.17013764249038002, 0.15466891500408092, nan, nan]",4.928182631839949,"[0.39, 0.4, 0.38, 0.38, nan, nan]",1.487077616255951
3,"[214.04920692600922, 219.423448588585, 482.69091213043623, nan, nan, nan]","[0.3879840699772454, 0.38086517843160683, 0.1619921954115253, nan, nan, nan]",1.2771650255042657,"[0.37, 0.33, 0.39, nan, nan, nan]",1.444282549948305
5,"[218.73631666709417, 201.10280045731776, 300.6865471831902, 278.94068316450546, 341.07857499978275, nan]","[0.27381119865490555, 0.27909998880441944, 0.21507411990268588, 0.16744710643104485, 0.1517166935107556, nan]",1.1559218951030226,"[-0.14, -0.06, 0.21, 0.28, 0.36, nan]",0.8650324998740151
6,"[476.7031023927715, 239.52322456800957, 314.5020880254494, 313.81516893726973, 477.23431993989726, 490.86654605936417]","[0.16789517099492418, 0.2264973388350209, 0.3092473899930974, 0.28553681744881687, 0.21037681805833644, 0.16182459284350223]",2.74950699349119,"[0.39, 0.01, 0.04, 0.01, 0.13, 0.31]",1.241600313536129
4,"[201.28667493520183, 314.161283630477, 274.4033816349763, 302.65641140716866, nan, nan]","[0.2584769828707917, 0.2514613421332029, 0.2202218660989133, 0.2340585240499522, nan, nan]",1.8857027021351247,"[0.26, 0.36, 0.38, 0.37, nan, nan]",1.5167391494327955
6,"[393.9758713003241, 300.24122244735133, 238.5360778017152, 461.12637944520236, 424.74347603138324, 413.26244112931386]","[0.38779384513708615, 0.3761949240001483, 0.18299032354948075, 0.2957058640160641, 0.39112601166643374, 0.2314928247342731]",1.121640461159843,"[-0.16, 0.03, 0.39, 0.4, -0.28, 0.12]",1.3266678593903272
6,"[268.62195623653554, 406.25444548281104, 479.9485473143637, 274.57662643499845, 284.6916632578085, 411.8091644280846]","[0.2986012451795456, 0.34228992194977653, 0.16025086675187894, 0.3023705834196578, 0.18056059006522962, 0.17252436068878552]",2.204558496001812,"[-0.2, -0.08, 0.36, -0.12, 0.19, 0.29]",1.0728852147566648
5,"[440.9140154868979, 418.59920446059976, 196.2416270585921, 364.67377343247006, 212.06691921691964, nan]","[0.31841412371766764, 0.16735907044005074, 0.20707487244574213, 0.15585903678247948, 0.22414287070273173, nan]",0.767351344587639,"[-0.15, 0.36, 0.02, 0.19, 0.0, nan]",0.6646459653595226
6,"[151.0025718940164, 385.4363776401777, 490.32338495755215, 225.4626842550657, 382.3648567669533, 167.42223837463067]","[0.29802153744459914, 0.19871646311349006, 0.33476318877683353, 0.23804360381636863, 0.31533391434919267, 0.2260652687473334]",1.1569131191498006,"[0.37, 0.4, -0.07, 0.04, 0.05, 0.4]",0.972114713606263
4,"[320.9943369883746, 193.54834912327146, 200.5525058348244, 451.4944900324046, nan, nan]","[0.3704468186577152, 0.3530113501303555, 0.26826049114489464, 0.28916728973566785, nan, nan]",0.3265759773447518,"[0.02, -0.28, 0.37, 0.39, nan, nan]",1.089329437208277
3,"[250.00612696987866, 295.75316384820405, 411.992393555806, nan, nan, nan]","[0.29252733668617403, 0.3231498292982327, 0.16594507211576462, nan, nan, nan]",2.0909345308100704,"[0.4, 0.4, 0.4, nan, nan, nan]",1.523081133282535
4,"[163.46443125202492, 182.7403386613148, 430.9275720197857, 234.1480928660309, nan, nan]","[0.23087568715457263, 0.2933315534950423, 0.20958554808428181, 0.34053488855241665, nan, nan]",0.950253360829686,"[0.4, 0.32, 0.36, -0.04, nan, nan]",1.0668484440536226
4,"[466.84192820980917, 331.80455738781154, 312.0073740852649, 175.42146947916328, nan, nan]","[0.2680923210246218, 0.232548354215851, 0.2219714259146552, 0.17607775068335904, nan, nan]",1.9055781380758772,"[0.39, 0.32, 0.14, 0.36, nan, nan]",1.5893714828452823
4,"[316.91159598896974, 402.334986193068, 358.3638317285779, 165.84054894675467, nan, nan]","[0.18305247616237558, 0.3789677402198174, 0.2754489495950956, 0.37528654078201074, nan, nan]",1.86647688088484,"[0.39, 0.4, 0.38, -0.32, nan, nan]",1.927826855964409
6,"[180.1835811943606, 453.506672338629, 440.81591203880737, 382.6625816898455, 180.6519366606689, 286.07023815901005]","[0.27046760224364796, 0.21376979656331938, 0.2016107660447076, 0.21079636545042404, 0.1841170153474603, 0.2538483722506618]",4.493274760861558,"[-0.08, 0.39, 0.39, 0.4, 0.3, -0.03]",1.7973365149035798
5,"[440.82918812835095, 156.88318770574034, 349.14110516350536, 243.13363575107886, 497.05022130385163, nan]","[0.2714629794678167, 0.3981436968074517, 0.22849097620993775, 0.3247062208727489, 0.3485146225709511, nan]",0.4939887218131278,"[0.36, 0.15, 0.3, -0.23, -0.04, nan]",1.1661328494541363
2,"[406.2029402335908, 327.07547203765796, nan, nan, nan, nan]","[0.2380765682651537, 0.1864114903547581, nan, nan, nan, nan]",0.8358992420071365,"[0.32, 0.38, nan, nan, nan, nan]",0.913810398070849
5,"[379.4762548474023, 319.84671198854437, 414.79902523428865, 399.83324703652505, 258.13462250578436, nan]","[0.2647227791235506, 0.3561700577193575, 0.38494717206385676, 0.22549229597252538, 0.3295477358722069, nan]",0.9683349573446688,"[0.4, -0.13, -0.32, 0.34, -0.23, nan]",1.1187165260982477
6,"[314.2265151875366, 419.998902741965, 491.46114811032396, 177.20253131934055, 250.54046017117656, 151.6645464232748]","[0.3255581581929977, 0.18845373327055637, 0.17946271821222531, 0.28468980250153353, 0.3170393536745635, 0.3329012232741959]",3.5452733481147725,"[-0.08, 0.4, 0.38, 0.29, 0.38, -0.24]",1.7382209835960305
6,"[385.40295001185166, 423.1449061656156, 152.50254469354292, 410.35844844196885, 381.7524318889928, 229.9095744122145]","[0.19427100600805988, 0.20720647540295153, 0.25979812150995674, 0.22317662942673466, 0.2870403813278638, 0.2804463196490643]",1.262649330684752,"[0.22, 0.09, 0.39, 0.36, -0.01, -0.16]",1.3126281278432408
3,"[185.19168819195005, 486.8607179169277, 435.02183322160454, nan, nan, nan]","[0.15365471745306264, 0.269656134080999, 0.3534428423470958, nan, nan, nan]",1.72797394869606,"[0.35000000000000003, 0.39, 0.37, nan, nan, nan]",1.8475803024063948
5,"[384.5556170191509, 494.16036839074735, 295.7723027266629, 446.09747334314375, 342.3721012403473, nan]","[0.3125379775386524, 0.2302447364869365, 0.18547217500699772, 0.2971816410387619, 0.2928466737820381, nan]",1.1208446756609158,"[-0.03, 0.36, 0.28, -0.03, 0.19, nan]",1.405472120190727
6,"[372.6783496391124, 152.04013241668565, 415.841469554199, 297.55138800277086, 230.74736926720743, 269.7548462812533]","[0.2171245396028993, 0.3034068791219415, 0.3259486904537222, 0.29568280804687636, 0.3740339254008639, 0.21716559673936373]",0.6764624670486985,"[0.4, -0.18, 0.09, -0.19, 0.11, 0.32]",0.8154684351811304
6,"[409.80532547881944, 425.00541785777455, 165.40614404804865, 310.79964587575967, 410.9790445027022, 392.43691693948824]","[0.20395752955571342, 0.3174302970874969, 0.33410118787193926, 0.21615926556895163, 0.1846028209264718, 0.17228759751359277]",2.3478179876812098,"[0.33, -0.1, -0.08, 0.03, 0.37, 0.22]",1.2758908165072222
5,"[481.2296553636542, 490.278567696642, 309.8352851841348, 490.18643241152427, 445.48142567480187, nan]","[0.29756124656601474, 0.3781830972861637, 0.32774948631158485, 0.15637134627319235, 0.38322774906332385, nan]",1.2283910187818392,"[-0.19, -0.16, 0.39, 0.35000000000000003, -0.01, nan]",1.072852638307052
4,"[463.67406298790195, 225.06568394188582, 477.24113747613603, 289.719707728907, nan, nan]","[0.26141290681590335, 0.3284626009996443, 0.2630799221592873, 0.3599740512531892, nan, nan]",1.6665067038098802,"[0.39, -0.06, 0.39, 0.07, nan, nan]",1.477788781802465
6,"[230.30321294922823, 157.604760835886, 459.3296108752947, 386.6965106208053, 334.32680454403817, 469.7398187963004]","[0.2530130697036187, 0.3727790685028776, 0.33948165311450973, 0.2550499141143415, 0.17578292115088698, 0.15308344456624626]",0.0038386488452191,"[-0.02, -0.16, 0.1, 0.02, 0.14, 0.26]",0.6041659587810657
3,"[450.5264292092922, 296.3693655207093, 166.8095687427469, nan, nan, nan]","[0.28463586863324325, 0.15129787734349465, 0.29295754746030866, nan, nan, nan]",0.6579362374685893,"[0.4, 0.26, -0.08, nan, nan, nan]",1.0054146074454464
6,"[402.23775550484527, 310.8087876704896, 256.19306173353505, 285.7809465632023, 387.4940433301491, 202.6033155915415]","[0.27095185184658044, 0.21892047488800323, 0.18807760469441764, 0.2269629688674261, 0.2594682668550536, 0.197611158723918]",1.662002874071471,"[-0.03, 0.38, 0.05, 0.4, 0.0, 0.39]",1.059245658527787
4,"[371.64995850696255, 278.9451600993876, 236.41392005694337, 330.21320656485364, nan, nan]","[0.16937146432277816, 0.15166481435860674, 0.3858286938393877, 0.1602562792261819, nan, nan]",0.8549077858151277,"[0.3, 0.38, -0.24, 0.01, nan, nan]",0.6058678691147905
3,"[392.8497119020688, 153.55357080223274, 423.0564061524611, nan, nan, nan]","[0.2972899003678362, 0.29103025536655763, 0.22027140692319808, nan, nan, nan]",1.3862161538113782,"[0.4, -0.06, 0.4, nan, nan, nan]",1.296609403831795
6,"[369.78643814057796, 471.0285986775453, 239.73290426555513, 398.0765917784911, 474.02996366692076, 356.77267449638674]","[0.2520783665558026, 0.17075429900722744, 0.26211310605988897, 0.1759112100331095, 0.18180656080466026, 0.16464025912363553]",1.3199206827443188,"[-0.06, 0.33, -0.03, 0.23, 0.06, 0.06]",0.9679113221485672
4,"[350.4576156200851, 208.1240987971346, 493.4420097715541, 440.4128601372875, nan, nan]","[0.24612203038833316, 0.29923424224039685, 0.17820778729400388, 0.23394617355761327, nan, nan]",2.8060733316321382,"[0.35000000000000003, -0.01, 0.32, 0.37, nan, nan]",1.6149017439520232
4,"[465.2439933092407, 161.08290147521393, 396.50485936551047, 289.49097679352894, nan, nan]","[0.3707998744001613, 0.31603025223933856, 0.24374973161370955, 0.2718640825437221, nan, nan]",0.9818976957917824,"[0.39, 0.31, 0.37, -0.15, nan, nan]",1.8783860027034105
6,"[236.8001205089605, 291.11590951661105, 196.40569510260303, 197.0531690336391, 477.85775488730616, 194.22339129434]","[0.2829563965714488, 0.26892738987802367, 0.3120762789654694, 0.20801252354623562, 0.17903250049669464, 0.1687593277098658]",0.3180927254794619,"[0.02, -0.07, -0.04, 0.01, 0.31, 0.23]",0.6543071246071438
5,"[150.86336609751498, 217.9518575040257, 232.66403530097955, 330.43979767126336, 203.4835069208294, nan]","[0.3864355398305478, 0.2577105269972319, 0.16966553499262008, 0.26538675733610795, 0.3336683349987747, nan]",1.65912044771935,"[0.11, 0.39, 0.39, 0.39, 0.3, nan]",1.4677176398197282
6,"[367.36925225162804, 441.3373008115968, 299.0768514468765, 280.9900667464686, 427.0109240257713, 287.2170039943485]","[0.19413409553017888, 0.3312475543341238, 0.2897121588673619, 0.20021673953664637, 0.3633971452979926, 0.2844411957711974]",0.7015613796927078,"[0.32, 0.06, -0.05, 0.39, -0.11, -0.11]",0.7419499341324798
5,"[236.91941001247508, 334.05236692102227, 315.2280985731289, 407.2806295328435, 364.02509321921, nan]","[0.17279020954918978, 0.20988591226371664, 0.2510507753723207, 0.15902299513069773, 0.3691799861743912, nan]",0.7703921632391297,"[0.26, 0.09, 0.0, 0.35000000000000003, -0.08, nan]",0.7376999008606367
3,"[438.86876934774637, 490.44692145364735, 202.07938505929357, nan, nan, nan]","[0.33229899171521154, 0.2033464555245883, 0.20451872555562253, nan, nan, nan]",2.540202772685236,"[0.38, 0.4, 0.4, nan, nan, nan]",1.6962437685043443
3,"[370.411162359804, 484.0672681207341, 302.76059853490545, nan, nan, nan]","[0.2925836331772361, 0.304470081482465, 0.26456417687112876, nan, nan, nan]",0.5374748367641446,"[0.39, -0.2, 0.4, nan, nan, nan]",1.1158962102130097
5,"[313.83063024590393, 260.5132006040476, 480.45327253561646, 218.3865860203231, 178.9998015845707, nan]","[0.35678817931051043, 0.36176160525081985, 0.39305902135602105, 0.38164258366778153, 0.15595721779998473, nan]",0.3191459793621998,"[-0.14, 0.39, 0.4, 0.14, 0.25, nan]",1.82577479515828
5,"[468.8961416959101, 178.99288940581437, 329.2592728648894, 309.05062251346413, 440.84182385028015, nan]","[0.15185070316406202, 0.22941873137341331, 0.3606858561960329, 0.2895102318529871, 0.361947418165239, nan]",2.0339196765826904,"[0.39, 0.39, -0.04, 0.32, -0.11, nan]",1.1767724395025148
6,"[153.7239876227809, 317.2907608375076, 459.82883288676015, 457.38043554547846, 448.0702429338545, 431.3408310296468]","[0.1577601293321336, 0.2078351394805844, 0.21210838500258153, 0.3141911353494824, 0.25272204070448534, 0.29979943601735193]",2.2368603393435715,"[0.3, 0.4, 0.4, 0.05, -0.05, 0.05]",1.1081673981148692
6,"[274.5766206177223, 172.11753933140903, 270.25938151327193, 311.3133578220652, 254.0667401698665, 446.791352922466]","[0.2770419672844056, 0.3745084190930593, 0.35437713645254665, 0.3408160409525085, 0.39038670000719167, 0.15514390588967766]",0.6736072586860409,"[0.16, 0.01, 0.12, -0.18, -0.35000000000000003, 0.4]",0.6989152067352539
5,"[427.32786551589356, 159.06606551365203, 350.98051335550485, 154.85928426583547, 383.19219690682496, nan]","[0.383674860488628, 0.2423254799714917, 0.16327625714394153, 0.18660286873172505, 0.3653946412384834, nan]",0.9939258327382072,"[-0.14, 0.32, 0.4, 0.33, -0.24, nan]",0.7317929988795379
2,"[356.6240762578215, 378.8911578171569, nan, nan, nan, nan]","[0.22697058544337986, 0.2770579761326366, nan, nan, nan, nan]",0.8153869887913068,"[0.37, 0.38, nan, nan, nan, nan]",1.1122553823612809
3,"[224.3481700220647, 379.73591525161044, 348.12597250055376, nan, nan, nan]","[0.3546823739229456, 0.19912053185161746, 0.2802494962264731, nan, nan, nan]",1.690577789930232,"[0.37, 0.4, 0.4, nan, nan, nan]",1.4992827488988416
5,"[465.75394648552043, 349.0261782248473, 276.82086960594927, 276.3124426947794, 337.99168892416003, nan]","[0.1632861706536832, 0.2952023121144442, 0.2627027002399619, 0.30368030673754987, 0.39863959392064496, nan]",1.533737197177053,"[0.39, -0.17, 0.39, -0.14, -0.34, nan]",0.9619685567000582
4,"[455.398743356146, 239.01573104045588, 263.76105125539004, 236.7526454872148, nan, nan]","[0.3828739421067946, 0.300736602545442, 0.1835948057248437, 0.293716875666993, nan, nan]",0.4464593663233607,"[0.05, 0.4, 0.39, 0.22, nan, nan]",1.0479884025637902
5,"[282.1351699006833, 215.45395860203325, 391.4614544489783, 282.7039763544533, 364.32864785720744, nan]","[0.26299521038705953, 0.24612676008588205, 0.3359292961605289, 0.2444173453128426, 0.3184041736490138, nan]",0.1940424065791024,"[-0.08, 0.06, -0.14, 0.38, 0.36, nan]",1.1608725527227066
4,"[177.42450887353604, 242.1778637679296, 313.03017404167383, 497.80922957157105, nan, nan]","[0.3042780029319416, 0.21121001201979095, 0.2609593159012079, 0.22063109831061034, nan, nan]",1.4010052087897662,"[-0.01, 0.39, -0.02, 0.4, nan, nan]",0.9531483470447648
6,"[456.7642582352097, 356.5653197541294, 312.8650796499567, 365.0540203563828, 451.6187810717377, 330.49764086343225]","[0.1555060184375736, 0.16873566287742622, 0.3510352547687939, 0.21041038598848333, 0.16229152055367516, 0.28460901594895865]",6.113260416394354,"[0.4, 0.39, -0.18, 0.36, 0.4, -0.15]",1.6608651444798463
5,"[381.7138523336995, 209.572399429392, 379.8334646767576, 372.94115553636686, 406.42226914473304, nan]","[0.1765363856796306, 0.3140843909147769, 0.39598036116650814, 0.2640840718811661, 0.17217072607645323, nan]",4.039722667360572,"[0.39, 0.39, 0.01, 0.38, 0.4, nan]",1.7974689164923496
3,"[289.3718588306907, 339.0046470173707, 412.18072463912756, nan, nan, nan]","[0.3471884632568566, 0.35332824717029565, 0.17324180664055666, nan, nan, nan]",0.4755839779315629,"[0.27, -0.25, 0.39, nan, nan, nan]",0.9974971863102426
6,"[458.5229532209305, 378.6662513100424, 428.8068746381199, 163.66011366076387, 416.52437127292046, 497.21332016940846]","[0.39085473931638, 0.3120419630797836, 0.24824510580111744, 0.3792171825163645, 0.1795734058796384, 0.20520046225625393]",3.115829506571087,"[0.05, 0.02, 0.33, -0.14, 0.4, 0.31]",1.6366002825089825
4,"[157.14701232378204, 499.7046052789039, 467.5449964751251, 190.23447906120742, nan, nan]","[0.39642161073811455, 0.1818443072368791, 0.33921911144796213, 0.3068033143866341, nan, nan]",1.1706691701362335,"[-0.09, 0.32, 0.38, -0.14, nan, nan]",1.4596898413481638
3,"[272.13992766204206, 489.38625406603757, 398.5056106681852, nan, nan, nan]","[0.1503147674471945, 0.2571558964688414, 0.37498459092558567, nan, nan, nan]",1.9973083818744477,"[0.4, 0.35000000000000003, 0.38, nan, nan, nan]",1.8640488243555748
6,"[275.46389060740375, 241.97468904109894, 235.74939952442787, 309.1870961076769, 211.5013214302337, 452.3773455064044]","[0.2749147734637244, 0.17803588632346345, 0.39897726805569234, 0.36346245818788503, 0.2141811195319903, 0.336333707649772]",1.8562645109730411,"[0.39, 0.4, -0.33, -0.18, 0.17, 0.39]",1.7839666910418923
4,"[255.78724565348278, 428.0130420190673, 390.17239300783996, 264.21889149084177, nan, nan]","[0.39421280371563333, 0.3808675556604182, 0.37326963548065506, 0.230095231186772, nan, nan]",0.5705665204566013,"[0.38, 0.14, 0.39, 0.38, nan, nan]",1.8170540228257013
6,"[241.5603277542506, 385.48442946751595, 279.73055330466264, 466.4294874984183, 319.59309877804674, 351.08058179535453]","[0.254225134862221, 0.253571265564274, 0.19085270178152228, 0.2986908598219353, 0.30256996419239535, 0.1879264323530615]",2.5845795964244838,"[-0.07, 0.38, 0.39, -0.15, -0.14, 0.4]",1.2936900509697935
6,"[477.1745081053026, 402.5114087258524, 154.49171951147653, 173.63470181147537, 424.00322741816575, 153.21418148169025]","[0.24040674566712894, 0.25259943895415266, 0.20295695778414008, 0.3606399284296168, 0.2020769170247849, 0.32446473429558575]",1.0222253353065869,"[0.24, -0.09, 0.02, 0.09, 0.4, -0.18]",1.097641565319671
6,"[339.30678878695335, 234.92034054786737, 319.10406071612806, 472.66248411589595, 407.81061512668015, 280.43131306084774]","[0.2386230434118395, 0.15853899206806327, 0.38371296620832396, 0.24068928354266567, 0.34959361615888507, 0.16300046800574222]",3.22046868463451,"[0.36, 0.34, -0.01, 0.39, -0.03, 0.29]",1.6182649990583915
4,"[275.91656968758684, 419.6661320725566, 333.4530078964782, 465.77585948810275, nan, nan]","[0.3912084974796762, 0.20302596708809717, 0.34957887934218235, 0.2638680581836924, nan, nan]",1.4377739286412194,"[-0.14, 0.34, 0.08, 0.39, nan, nan]",1.2339146804687486
